cluster	gene	pct.1	pct.2	avg_log2FC	p_val	p_val_adj
0	Tgfb1	0.785	0.367	1.55528747722978	0	0
0	Hes6	0.625	0.208	2.07785580548733	0	0
0	Rgs2	0.688	0.272	1.89637502237027	0	0
0	Slc1a5	0.679	0.267	1.83129162095238	0	0
0	Il7r	0.548	0.136	2.34401547035993	0	0
0	Mndal	0.612	0.201	1.77592585783833	0	0
0	Herpud1	0.686	0.278	2.00584585469774	0	0
0	Slc38a1	0.589	0.182	2.27216676045855	0	0
0	Gm30211	0.498	0.092	3.666486892693	0	0
0	Cd38	0.497	0.092	3.10727713738805	0	0
0	Jakmip1	0.497	0.093	3.1857968617294	0	0
0	Clec2d	0.664	0.26	1.99700394392964	0	0
0	Uba52	0.944	0.541	1.20353160755698	0	0
0	Kcnq1ot1	0.676	0.274	1.88252990493723	0	0
0	Foxo1	0.51	0.11	2.80787315182721	0	0
0	Klhl6	0.625	0.225	2.04510455638942	0	0
0	Rbm39	0.963	0.565	1.25743329518233	0	0
0	Rpl27	0.962	0.564	1.06884228344503	0	0
0	Mbnl1	0.835	0.44	1.33369753216551	0	0
0	Coq7	0.571	0.177	2.74175259826881	0	0
0	Lynx1	0.428	0.036	4.48293517772476	0	0
0	Srp14	0.844	0.452	1.41605379849587	0	0
0	Serp1	0.844	0.454	1.28707445781414	0	0
0	Arhgap30	0.697	0.308	1.67617798895668	0	0
0	Tia1	0.651	0.266	1.91268766303419	0	0
0	H2-K1	0.968	0.587	1.52146316763682	0	0
0	Blk	0.473	0.099	2.84317974974475	0	0
0	Tnfrsf13b	0.522	0.149	2.40648910872626	0	0
0	Txndc11	0.531	0.158	2.76567140231656	0	0
0	Paip2	0.841	0.469	1.40699682154346	0	0
0	Bptf	0.705	0.334	1.721330176937	0	0
0	Sept1	0.609	0.239	1.83754151315634	0	0
0	Rrm2b	0.499	0.129	2.89448690207851	0	0
0	Gm37065	0.466	0.098	2.58210021660828	0	0
0	Sema4b	0.503	0.136	2.82567945100284	0	0
0	Ddx54	0.562	0.196	2.16248171524793	0	0
0	Cd93	0.513	0.147	1.79907930475795	0	0
0	Rnase6	0.48	0.117	2.27752646198101	0	0
0	Cpm	0.44	0.078	3.24771378215257	0	0
0	Cd2	0.406	0.047	4.02939021010781	0	0
0	Eef2	0.974	0.615	1.02387555958596	0	0
0	Iglc1	0.445	0.087	4.8009551006158	0	0
0	Spns3	0.461	0.105	2.84589091301691	0	0
0	Fcmr	0.389	0.033	4.43576139819175	0	0
0	Atp13a2	0.513	0.157	2.16102570508038	0	0
0	Cplx2	0.454	0.099	2.42111476566283	0	0
0	Serinc3	0.976	0.63	1.18396134689644	0	0
0	Rpl10	0.991	0.645	1.09703515844079	0	0
0	H2-Q7	0.446	0.102	2.63085396270746	0	0
0	Iglc2	0.398	0.063	4.63715962715477	0	0
0	Ddx5	0.964	0.629	1.08305756112406	0	0
0	H2-D1	0.991	0.656	1.15222917509549	0	0
0	Ypel3	0.849	0.515	1.39136883204724	0	0
0	Ms4a1	0.372	0.044	4.72484079612816	0	0
0	Ighd	0.389	0.076	3.15935287303497	0	0
0	Rps27	0.997	0.687	1.70239352775407	0	0
0	Mast4	0.374	0.069	2.9786897715061	0	0
0	Slc12a3	0.374	0.071	3.22775937333915	0	0
0	Tmem163	0.302	0.022	4.61371444448011	0	0
0	H2-Q6	0.303	0.04	3.74617446707633	0	0
0	Cacna1e	0.287	0.031	4.02031607713067	0	0
0	Il2ra	0.29	0.034	4.02954451628234	0	0
0	mt-Nd2	0.997	0.756	0.94241118915809	0	0
0	Rps13	0.997	0.795	0.936912021294722	0	0
0	Rpl17	0.999	0.826	0.995618263879329	0	0
0	Rps9	0.999	0.85	0.941555674107463	0	0
0	Gm42418	1	0.855	0.415530171542194	0	0
0	mt-Nd4	0.999	0.861	0.786191048535559	0	0
0	H3f3a	1	0.881	1.14171083823275	0	0
0	Fau	0.999	0.89	0.86188977776638	0	0
0	Tpt1	0.999	0.9	0.973092764642209	0	0
0	Malat1	1	0.946	1.9130792832567	0	0
0	mt-Co2	1	0.976	0.788649819601447	0	0
0	mt-Co1	1	0.98	0.91108821493808	0	0
0	mt-Atp6	1	0.981	0.831938240494217	0	0
0	S100a10	0.789	0.305	0.931452996919512	4.19635224497966e-307	6.5408542442498e-303
0	Dpp4	0.423	0.101	2.59154500718889	2.79480955227968e-306	4.35626964913834e-302
0	Pnisr	0.73	0.377	1.51566686161463	2.89122078660875e-302	4.50654584008705e-298
0	Mir142hg	0.538	0.193	2.38658364516203	1.62245653135425e-300	2.52892299542187e-296
0	Rpl34	0.998	0.819	0.807074287798367	5.33642272974631e-300	8.31788210885557e-296
0	Ets1	0.6	0.234	1.73494665418388	3.33350422005781e-299	5.19593302780411e-295
0	Lyn	0.692	0.313	1.5348223925856	1.91457840378071e-298	2.98425335797299e-294
0	Sdc4	0.46	0.123	2.32285180661497	3.28646085018072e-298	5.12260652717669e-294
0	Rpl18a	0.999	0.871	0.812932221241035	2.61408841275882e-297	4.07457960896717e-293
0	Rps15a	0.998	0.811	0.822947261339433	1.26690222977204e-295	1.97472050554568e-291
0	Pgls	0.888	0.494	1.22164841188282	2.91157750101527e-294	4.5382758508325e-290
0	Sf3b1	0.843	0.477	1.16433985556465	4.19240359365103e-293	6.53469948142386e-289
0	Napsa	0.668	0.264	1.46964646047388	4.64168759802855e-293	7.23499845904709e-289
0	Eif3e	0.786	0.387	1.17652788258853	7.13285723410239e-293	1.11179845707954e-288
0	Zfp706	0.876	0.433	0.934493204162649	8.58195780095556e-293	1.33766976243494e-288
0	Nipbl	0.732	0.375	1.44488285235388	6.86164834272676e-292	1.06952512718082e-287
0	Aff3	0.374	0.079	2.90232166947406	9.46408646351401e-292	1.47516715706793e-287
0	Erp29	0.851	0.446	1.06361652729026	5.45654869173372e-291	8.50512244580535e-287
0	Ccm2	0.597	0.256	1.99756353871717	7.41688714459452e-289	1.15607019922795e-284
0	Nfkbia	0.725	0.355	1.54549572442118	1.17858678560963e-287	1.83706322272974e-283
0	Ikzf1	0.698	0.335	1.5810135932954	8.19070449039252e-286	1.27668510891748e-281
0	Lmo4	0.762	0.38	1.58268160508473	2.03906253161332e-285	3.17828676802568e-281
0	Rcsd1	0.667	0.305	1.63595036270275	2.11119038686699e-285	3.29071245600958e-281
0	Pecam1	0.45	0.12	2.00972731122464	1.83369666563144e-284	2.85818299271973e-280
0	Zcchc11	0.578	0.23	1.8811342133745	2.07322867250995e-284	3.23154153184126e-280
0	Irf4	0.421	0.104	2.58656224730715	1.8893245516424e-283	2.944890178645e-279
0	Irf8	0.628	0.228	0.923632831162029	2.30377286472505e-281	3.59089076424693e-277
0	Foxn3	0.608	0.265	1.90846834083012	3.52287692402662e-281	5.49110826148029e-277
0	Stk4	0.652	0.302	1.66015577695879	2.23526576930057e-279	3.48410875460879e-275
0	B3gnt5	0.274	0.036	3.75078338353786	2.26348201446969e-279	3.52808941595391e-275
0	mt-Nd5	0.83	0.445	1.06181414192417	4.43248258386425e-279	6.90891060346921e-275
0	mt-Co3	1	0.986	0.470273261243234	1.72856323676571e-278	2.69431151714672e-274
0	Mef2d	0.539	0.2	1.97620450776629	1.76003030903527e-275	2.74335924269328e-271
0	Gpd1l	0.464	0.144	2.38502528322865	1.6882549294769e-274	2.63148295857564e-270
0	Plekho1	0.529	0.183	1.88732388511376	3.34726758253327e-274	5.2173859808946e-270
0	Tcf12	0.543	0.199	2.02682427859007	6.87842994406434e-274	1.07214087538131e-269
0	Trp53inp1	0.514	0.182	2.27143824596588	6.44753989125272e-273	1.00497804284956e-268
0	Uchl1	0.355	0.073	2.87106067819242	2.3066039687527e-272	3.59530360609483e-268
0	Cib1	0.61	0.289	1.94250288525715	4.34642959599184e-272	6.77477981127248e-268
0	H2-Q4	0.461	0.142	2.48064736103198	5.48550594340009e-271	8.55025811397773e-267
0	Ogt	0.714	0.382	1.46177714560445	5.81275372080139e-271	9.06033922461313e-267
0	Rpl9	0.996	0.818	0.746871924261233	1.34271165107966e-270	2.09288465053787e-266
0	Tra2a	0.693	0.359	1.49065736452262	6.47590783083814e-270	1.00939975359274e-265
0	Fbxl12	0.404	0.105	2.71602421431115	7.46864407261758e-270	1.1641375515989e-265
0	Gm49085	0.282	0.042	4.05943823771438	8.57288294562994e-270	1.33625526473534e-265
0	Cbfa2t3	0.496	0.167	2.20561079267146	1.59064185461768e-269	2.47933345879258e-265
0	Rps3a1	0.999	0.891	0.731381241389824	1.60033269252732e-269	2.49443856784234e-265
0	Eef1a1	0.999	0.868	0.788462489889319	1.27512251482646e-268	1.98753346386e-264
0	Map3k1	0.533	0.212	2.20359843361293	1.894052990917e-267	2.95226039694232e-263
0	Stambpl1	0.464	0.141	2.20718068524733	8.29156032047467e-267	1.29240550715239e-262
0	Rpl30	0.999	0.8	0.751266639113025	3.61926773556346e-266	5.64135261942276e-262
0	Rab21	0.668	0.347	1.58193189935709	5.29776340463288e-265	8.25762381880127e-261
0	Dbnl	0.646	0.312	1.58451147147288	2.67236836726411e-264	4.16542057405458e-260
0	Ttc14	0.667	0.337	1.49954809204145	2.91258517629101e-264	4.5398465142848e-260
0	Eif3h	0.866	0.475	0.944955083675842	8.24012410308441e-261	1.28438814394777e-256
0	Nsa2	0.735	0.372	1.190116280422	1.96017482377363e-260	3.05532449781596e-256
0	Cxxc5	0.427	0.122	2.35794849353281	4.32550866417419e-260	6.74217035484831e-256
0	Rasgrp1	0.267	0.037	3.75072852083635	1.80587942705006e-259	2.81482426294293e-255
0	Polm	0.331	0.069	3.15426057913095	1.90943176401604e-257	2.9762312905718e-253
0	Sbk1	0.373	0.09	2.52512388484968	8.02236326442682e-257	1.25044576202621e-252
0	Mxd4	0.583	0.231	1.43571177336314	8.33067457265239e-257	1.29850224563933e-252
0	Parp1	0.554	0.208	1.40353630370999	2.87652506985467e-255	4.48363962638247e-251
0	Pycard	0.661	0.302	1.34029959787707	2.08680486108106e-253	3.25270273696705e-249
0	Hdac7	0.438	0.134	2.18469870758256	1.65483050685244e-252	2.57938431103091e-248
0	Myo1c	0.449	0.147	2.33597544139712	5.85714233067132e-252	9.12952775081739e-248
0	Rpl12	0.998	0.725	0.763056798282365	8.74159551963867e-252	1.36255249364608e-247
0	Gimap6	0.35	0.075	2.25387602413623	1.72404398812086e-251	2.68726736428398e-247
0	Prrc2c	0.731	0.387	1.16502005114627	1.80014337785123e-251	2.80588348305672e-247
0	Rbm5	0.658	0.349	1.52709681304626	8.47507836710541e-250	1.32101046508072e-245
0	mt-Cytb	0.999	0.925	0.522749753333534	9.39236642120784e-250	1.46398815407367e-245
0	Rpl19	0.998	0.871	0.726547719900521	1.26039912232988e-249	1.96458411197559e-245
0	Abhd17a	0.63	0.309	1.44287084317159	5.25406022845683e-249	8.18950367809567e-245
0	Cmtm7	0.866	0.457	0.855755648420273	3.8264480846704e-247	5.96428462957575e-243
0	Supt4a	0.768	0.473	1.13074051323208	1.6216954292462e-246	2.52773666556605e-242
0	Cyfip2	0.682	0.319	1.27458801540619	1.8199869898147e-246	2.83681372102418e-242
0	Phip	0.667	0.344	1.47367954815242	2.17121351705778e-246	3.38427050903797e-242
0	Top2b	0.643	0.315	1.46150333830874	1.19747809379439e-245	1.86650910479731e-241
0	Cd22	0.253	0.035	3.55986619781935	4.84516843593618e-245	7.55216404109372e-241
0	Cux1	0.608	0.288	1.56625177495066	5.94026939407047e-245	9.25909790453764e-241
0	Wdfy4	0.488	0.177	1.87938702578381	2.91719809362749e-244	4.54703666853717e-240
0	Kctd3	0.326	0.071	3.20935404139589	9.03547643391433e-244	1.40835971175423e-239
0	Ankrd11	0.74	0.412	1.21528114505749	3.41287887393744e-243	5.31965430080628e-239
0	Eps8	0.337	0.075	2.90222145397444	6.53332174133152e-243	1.01834885982134e-238
0	Rps7	0.997	0.826	0.724540130998769	3.77588356748428e-242	5.88546971663775e-238
0	Pten	0.679	0.346	1.35555589657711	6.62201155188116e-242	1.03217294059172e-237
0	Mrpl43	0.633	0.32	1.3673240836339	3.72666680487577e-241	5.80875554875986e-237
0	Mcl1	0.772	0.445	1.13072224865282	1.94178405952612e-240	3.02665881358337e-236
0	Marcks	0.709	0.319	0.934199110736484	5.83599247787815e-239	9.09656147526868e-235
0	Nop53	0.632	0.311	1.41886535073798	8.67903250869053e-239	1.35280079712959e-234
0	Dock2	0.586	0.266	1.62683424341517	1.01686210436836e-238	1.58498296207896e-234
0	Kmt2e	0.692	0.381	1.27437977499524	2.47763023900484e-238	3.86188225353684e-234
0	Rpl11	0.998	0.813	0.681554271203986	4.49760975228459e-236	7.010424320886e-232
0	Evl	0.439	0.144	2.08018693431633	4.7821815208059e-235	7.45398633648016e-231
0	Rai1	0.422	0.135	2.39364898878395	4.87142240274336e-234	7.59308609915608e-230
0	Tram1	0.664	0.347	1.34314677219687	1.52804842273789e-233	2.38176907652155e-229
0	Trp53i11	0.375	0.098	2.08941448936644	3.1691742627346e-233	4.93979192332442e-229
0	Rbm25	0.763	0.432	1.02680257384326	3.91110974802189e-233	6.09624676424172e-229
0	Sec11c	0.845	0.488	0.973604314011471	4.9859085275204e-233	7.77153562184604e-229
0	Rpl28	0.999	0.854	0.715889248884905	6.53537898007237e-233	1.01866952162388e-228
0	Rpl35	0.967	0.578	0.851860947731911	7.54263247918214e-233	1.17567012453012e-228
0	Ifi27l2a	0.66	0.284	1.30636186381096	1.35635213497916e-232	2.11414607279202e-228
0	BC035044	0.475	0.164	1.65074966738864	4.94907619647367e-231	7.7141250674435e-227
0	Strbp	0.509	0.189	1.61956885169014	1.25314810864729e-229	1.95328195694853e-225
0	Il12a	0.33	0.077	2.92950033913983	3.26151826759085e-229	5.08372852369385e-225
0	H3f3b	0.994	0.782	0.69879656888859	6.66439071970237e-229	1.03877858148001e-224
0	Iqgap1	0.825	0.424	0.936846141266864	7.35142099178005e-229	1.14586598998876e-224
0	Lbh	0.474	0.179	2.02221273983927	1.75286688785789e-228	2.7321936181041e-224
0	Clk1	0.653	0.354	1.38071183217278	3.00139726300382e-228	4.67827791384405e-224
0	Slc12a6	0.555	0.255	1.83632753062404	4.53456131051839e-228	7.06802071470501e-224
0	Arglu1	0.692	0.378	1.13016402030563	4.73372643315329e-228	7.37845939135603e-224
0	Snx29	0.277	0.051	3.36903098748033	1.11270623642104e-227	1.73437521070948e-223
0	Rubcn	0.302	0.064	3.06536695384299	1.78668273924055e-226	2.78490238565425e-222
0	Tmem108	0.362	0.091	2.23840832805167	1.029321177249e-225	1.60440291897802e-221
0	Gm13012	0.27	0.049	3.40807897382736	5.7115409146558e-224	8.902578823674e-220
0	Grap	0.297	0.06	2.71103319773675	7.96675917609125e-224	1.24177875277734e-219
0	Bin1	0.444	0.153	1.83949970360555	2.1513789406339e-223	3.35335435476607e-219
0	Prkce	0.3	0.064	3.22380166801399	4.35003502930618e-223	6.78039960017954e-219
0	Hvcn1	0.429	0.147	2.45593361330895	4.76770077199929e-223	7.4314151933153e-219
0	A630001G21Rik	0.42	0.14	2.27320550387708	1.22088919771452e-222	1.90299999247763e-218
0	Son	0.867	0.534	0.850850948554019	1.84603112949357e-222	2.87740872154163e-218
0	Slc30a5	0.46	0.177	2.28704894098631	2.30810859534888e-222	3.5976488675703e-218
0	Gfra1	0.292	0.059	2.99258988234791	1.2444338488328e-221	1.93969904017569e-217
0	Snx2	0.609	0.285	1.30682082056062	2.62718187533497e-221	4.09498838908462e-217
0	Ppp1r16b	0.327	0.078	2.51283929204347	5.49616130082634e-221	8.56686661959801e-217
0	Nfkbie	0.312	0.071	3.18381906572711	6.24890698292193e-221	9.74017131428041e-217
0	Swap70	0.412	0.134	2.57309130583144	9.23556178905448e-221	1.43954701605992e-216
0	Rpl37a	0.999	0.836	0.617389260822864	6.46752373793039e-220	1.00809292503121e-215
0	Slamf7	0.373	0.099	1.9794793857329	5.24734191913733e-218	8.17903184935935e-214
0	Bcl11a	0.425	0.136	2.1428023394352	1.17139613230885e-217	1.82585515142981e-213
0	Arhgap45	0.671	0.342	1.21928027678815	1.78200037627526e-217	2.77760398650025e-213
0	Rpl36	0.99	0.677	0.65714697336437	3.39025000299652e-217	5.28438267967067e-213
0	Gimap9	0.336	0.084	2.42733843752059	1.05026316923632e-216	1.63704520188866e-212
0	Elof1	0.659	0.32	1.19512856972667	4.17460503815541e-216	6.50695687297283e-212
0	Psmb10	0.579	0.254	1.19716746698251	4.95177917570283e-215	7.718338201168e-211
0	Rpl7	0.998	0.828	0.622243102216986	6.46524262989022e-215	1.00773736872099e-210
0	Pnrc1	0.638	0.348	1.39805809249044	4.68993379224501e-214	7.3101998019723e-210
0	Psmb1	0.82	0.479	0.806960808928549	1.72869527955802e-213	2.69451733224708e-209
0	Dennd5b	0.356	0.096	2.20428007446152	2.61185668973209e-213	4.07110102228541e-209
0	Git2	0.617	0.317	1.42063126869284	7.33938671581998e-213	1.14399020739486e-208
0	Uqcrh	0.939	0.649	0.719845314786505	5.37219762386106e-210	8.37364443631223e-206
0	Naca	0.983	0.692	0.677180837621924	7.74075876292492e-210	1.20655206837711e-205
0	Rpl35a	0.997	0.842	0.612558002693436	3.35427140900571e-209	5.22830284521721e-205
0	Laptm5	0.776	0.4	0.879831913492013	9.87915185629785e-207	1.53986339984115e-202
0	Fubp1	0.659	0.347	1.09725025775266	1.39310687296508e-206	2.17143568289067e-202
0	Rpl27a	0.999	0.859	0.628133124251489	1.27699085061374e-205	1.99044563885164e-201
0	Rabgap1l	0.456	0.18	2.06516609815732	1.10656869196452e-204	1.7248086201651e-200
0	H2-Ob	0.269	0.054	3.03221724699321	2.05995317366571e-204	3.21084901179274e-200
0	mt-Nd1	0.999	0.828	0.561052772392391	5.4212736727184e-204	8.45013927366617e-200
0	Cct2	0.684	0.366	0.956656323467121	6.63870803948719e-204	1.03477542211487e-199
0	Sub1	0.881	0.559	0.749879619147766	9.84216039339887e-204	1.53409754051908e-199
0	Fam43a	0.358	0.104	2.21125369091391	2.57427532041736e-203	4.01252294193454e-199
0	Il16	0.537	0.249	1.68628176196773	8.36382340671288e-203	1.30366915440434e-198
0	Ttpal	0.323	0.085	2.60585828869785	1.63478210307729e-202	2.54813486406657e-198
0	Rps19	0.999	0.809	0.63824886741133	5.4931369165266e-202	8.56215251179002e-198
0	Ppp1r14b	0.618	0.291	1.10091424994347	1.40455636505219e-201	2.18928200620685e-197
0	Cyth1	0.383	0.125	2.35315956068802	2.51872592414334e-201	3.92593809796223e-197
0	Trim11	0.425	0.159	2.20286285284067	3.76569515850267e-201	5.86958904355811e-197
0	Cd1d1	0.334	0.091	2.43258487195638	1.18217753997256e-200	1.84266013155523e-196
0	Btf3	0.96	0.653	0.66369818599173	1.66423071041665e-200	2.59403640832643e-196
0	Sfpq	0.761	0.435	0.891398506556359	2.66147416125586e-200	4.14843977514951e-196
0	Cxcr4	0.616	0.328	1.5270189491407	9.1556839692347e-200	1.42709646028461e-195
0	Cd53	0.665	0.334	1.08038606965203	3.53195859082824e-199	5.50526385552398e-195
0	Rpl36al	0.881	0.489	0.693342630264182	1.65873352031464e-198	2.58546793811442e-194
0	Clta	0.894	0.548	0.657710632508739	3.47599202193963e-198	5.41802876459731e-194
0	Ddx17	0.641	0.36	1.23223639558177	5.60099939419892e-198	8.73027775573785e-194
0	Cpsf6	0.56	0.276	1.50163323048044	8.85253487776693e-198	1.37984461139753e-193
0	Atf7ip	0.566	0.292	1.66335818804429	8.88198416269867e-198	1.38443487143984e-193
0	Syvn1	0.377	0.123	2.40323701140124	1.63550392734697e-197	2.54925997155572e-193
0	Sp100	0.604	0.322	1.48246215847474	7.51210966733503e-197	1.17091253384751e-192
0	Krit1	0.55	0.276	1.64243513465901	7.54560702744206e-197	1.17613376736739e-192
0	Vars	0.543	0.253	1.47808930093054	2.73406622194713e-196	4.26158902014899e-192
0	Tcf4	0.551	0.231	0.88163623728524	8.21253683602464e-196	1.28008811663116e-191
0	Samhd1	0.673	0.334	0.973338618198068	8.9330428766381e-196	1.39239339318158e-191
0	Gdi2	0.767	0.45	0.850985524469216	6.15753891342366e-195	9.59775590435346e-191
0	Cdip1	0.333	0.094	2.50008143495155	1.16884432162078e-194	1.8218776441103e-190
0	B2m	0.971	0.658	0.685295308507551	1.07163361085575e-193	1.67035530924085e-189
0	Rps27rt	0.55	0.277	1.47930667983017	5.1646009380906e-193	8.05006348220181e-189
0	Adam19	0.294	0.071	2.81179142429876	1.89410746488748e-192	2.95234530552011e-188
0	Psmb8	0.759	0.393	0.713723234349459	1.71929149983816e-190	2.67985966079773e-186
0	Txnip	0.625	0.326	1.20813596858138	5.59437520250055e-190	8.7199526281376e-186
0	Rpl21	0.997	0.824	0.612786029602903	1.43265088966032e-189	2.23307294171354e-185
0	Scaf11	0.665	0.373	1.10936747960638	3.79218364257947e-189	5.91087664368862e-185
0	Irf2	0.57	0.297	1.36444533005868	4.16708415304101e-189	6.49523406934502e-185
0	Snrnp70	0.699	0.412	0.930937101554983	5.45616232929974e-188	8.5045202226795e-184
0	Imp3	0.545	0.265	1.22149167938349	8.75613570538038e-188	1.36481887239764e-183
0	Csrp2	0.471	0.18	1.43383006804566	4.89149696022435e-187	7.6243763119017e-183
0	Safb2	0.572	0.307	1.43302365444204	5.82406511832564e-187	9.07797029993418e-183
0	Rsrp1	0.931	0.602	0.697962787058512	1.94196554529416e-186	3.02694169545001e-182
0	Grk2	0.707	0.396	0.999060239033234	6.13363738456703e-186	9.56050059132463e-182
0	Tsc22d3	0.527	0.251	1.60185992832415	1.6045062633033e-185	2.50094391261085e-181
0	Eif3m	0.674	0.376	0.873003410321871	1.77190787497122e-184	2.76187280471765e-180
0	Limd1	0.472	0.208	1.7872967248628	2.26162059387782e-184	3.52518801967736e-180
0	Gm20696	0.292	0.074	2.72875017907754	6.49939925438443e-184	1.0130613617809e-179
0	Arid1b	0.45	0.188	1.91798336459304	4.63640883722775e-183	7.22677045458689e-179
0	Sys1	0.598	0.326	1.17071118774466	7.0216648722162e-183	1.09446690363234e-178
0	Msn	0.757	0.431	0.845481310595323	1.42111070047698e-181	2.21508524883347e-177
0	Mylip	0.416	0.16	2.03383473040798	3.70945052580537e-180	5.78192053457283e-176
0	Elk4	0.443	0.185	1.85287348897104	5.9362244141975e-180	9.25279299440965e-176
0	Gm47283	0.605	0.323	1.13021294326585	2.85464684393964e-179	4.44953803564872e-175
