cluster	gene	pct.1	pct.2	avg_log2FC	p_val	p_val_adj
0	Rpl17	0.999	0.837	0.911664713339068	6.3930740446272e-272	9.96488451336042e-268
0	Cacna1e	0.31	0.044	3.60097057896853	5.16453948723868e-269	8.04996769875893e-265
0	Gm49085	0.322	0.05	3.85056200276164	3.48785085438882e-266	5.43651312673586e-262
0	Slc38a1	0.59	0.208	2.15276148796155	2.83655684638198e-265	4.4213411564556e-261
0	mt-Nd3	0.976	0.542	1.12450566386637	1.76958249843299e-264	2.7582482403075e-260
0	Serinc3	0.977	0.652	1.11073698853445	3.63543495192872e-262	5.66655245957129e-258
0	Rpl13a	0.841	0.423	1.39009398120557	1.93277326471476e-261	3.01261368771089e-257
0	Pgls	0.901	0.516	1.37627509459871	1.92916968019108e-260	3.00699678051384e-256
0	Ddx5	0.962	0.651	1.09380356238139	9.44934778052314e-257	1.47286983855014e-252
0	Tnfrsf13c	0.503	0.138	2.03996189533515	1.56888195534841e-254	2.44541630380156e-250
0	Blk	0.464	0.124	2.44775314774947	4.47350575223653e-251	6.97285341601107e-247
0	Camk2d	0.591	0.21	1.94729799096196	1.24349172873804e-249	1.93823055758398e-245
0	Arpc5l	0.792	0.393	1.33326677255405	2.60384898704521e-249	4.05861941610737e-245
0	Nol7	0.82	0.417	1.29048168105273	1.32985681962162e-248	2.07284782474422e-244
0	Clec2d	0.66	0.286	1.87810381464469	1.70062756466299e-248	2.65076818504021e-244
0	Mast4	0.39	0.086	2.84522296019856	1.08991421550087e-247	1.69884928770121e-243
0	H2-D1	0.988	0.677	1.03575270038149	1.24833868017032e-244	1.94578550078148e-240
0	Tcf12	0.578	0.215	2.13170470468208	1.35238478264719e-244	2.10796216071218e-240
0	Stambpl1	0.504	0.155	2.25139857402193	5.92924403933166e-244	9.24191268410625e-240
0	Tia1	0.654	0.289	1.89065970185096	4.14784280847717e-240	6.46524258557337e-236
0	Irf4	0.448	0.12	2.54156846627415	2.00938843896139e-239	3.13203375980912e-235
0	Csk	0.71	0.343	1.57820300296673	2.04014871786013e-239	3.17997980652858e-235
0	Rps13	0.997	0.808	0.839573563898506	7.31951799447934e-236	1.1408932697995e-231
0	Selenow	0.817	0.412	1.20790309369056	1.79212822690496e-235	2.79339026727676e-231
0	Sec11c	0.873	0.506	1.16468668466261	3.5054358438435e-228	5.46392284979886e-224
0	mt-Nd2	0.996	0.771	0.867233670515204	5.24753540418135e-227	8.17933343449748e-223
0	S100a10	0.787	0.336	1.00485068167003	1.99988448074073e-226	3.11721994013058e-222
0	Uba52	0.933	0.568	1.12353470710261	4.89005606623385e-226	7.62213039043869e-222
0	Eps8	0.371	0.087	2.9496289893617	7.9748884838068e-225	1.24304586797097e-220
0	Kctd3	0.36	0.082	3.1371604378689	1.59666781482433e-223	2.48872612296668e-219
0	Nipbl	0.741	0.396	1.45355879825328	1.8539037749357e-223	2.88967981399228e-219
0	Eef2	0.97	0.638	0.98892170543701	4.29931258057455e-220	6.70133851934156e-216
0	Limd2	0.822	0.451	1.41687279963362	6.56510939466942e-220	1.02330360134712e-215
0	Pycard	0.684	0.321	1.48563144082585	1.90834406319575e-217	2.97453589130321e-213
0	Mbnl1	0.818	0.468	1.22877018554162	3.92953788880346e-217	6.12497070727796e-213
0	Rpl10	0.991	0.666	0.957962422528119	1.28682436679559e-216	2.00577314052429e-212
0	Erp29	0.849	0.472	1.08887891996436	6.10038250730367e-216	9.50866621413423e-212
0	Rpl27	0.95	0.591	0.968133985449333	8.29906544599432e-216	1.29357533106713e-211
0	Ifi203	0.566	0.209	1.77477593200052	2.24338113925383e-215	3.49675818175495e-211
0	Trp53inp1	0.531	0.2	2.23389978974402	5.7535422642016e-215	8.96804632721103e-211
0	mt-Nd4	0.999	0.87	0.745854841507485	6.70648832013896e-215	1.04534033446006e-210
0	Gimap1	0.478	0.143	1.74762796825714	8.37066232406417e-214	1.30473513645188e-209
0	Nfkbia	0.729	0.377	1.52904257950628	8.94428768133374e-214	1.39414612088949e-209
0	Serp1	0.834	0.48	1.22961242903983	2.12989783053494e-213	3.31987174845481e-209
0	Bptf	0.689	0.359	1.60816951412655	3.4997622059423e-213	5.45507935040227e-209
0	Reln	0.255	0.037	3.82552548566832	3.6891109460722e-213	5.75021723164274e-209
0	Ikzf1	0.702	0.357	1.58136852708593	6.44942742856265e-213	1.00527225329006e-208
0	Rpl18a	0.999	0.879	0.766968704824664	1.69241137952556e-212	2.6379616172665e-208
0	Zfp706	0.869	0.462	0.970993104136038	5.98554672879634e-212	9.32967168617486e-208
0	Hnrnpa0	0.839	0.452	1.11792178373721	8.9863031138529e-212	1.40069506635625e-207
0	Tmem108	0.398	0.102	2.36795781046913	1.52098003238217e-211	2.37075157647409e-207
0	Gpd1l	0.477	0.162	2.32907106058569	1.89859482166238e-211	2.95933974852516e-207
0	Pold4	0.667	0.312	1.52861310625834	6.21633272241127e-211	9.68939781442244e-207
0	Tgfb1	0.757	0.398	1.40505798700186	8.11085925712747e-211	1.26423963240846e-206
0	Stk4	0.655	0.323	1.67349405329294	2.8283465482885e-210	4.40854376481729e-206
0	Sf3b1	0.836	0.501	1.14463726881741	7.61116526198164e-210	1.18635232938508e-205
0	Atp13a2	0.506	0.18	1.98771959894962	9.43157292172674e-208	1.47009927130955e-203
0	Cxcr4	0.668	0.338	1.71345760337722	2.31450088004623e-207	3.60761252172806e-203
0	Pecam1	0.456	0.14	1.97323753616785	6.25872485154162e-207	9.75547442609792e-203
0	Rpl34	0.997	0.831	0.753811915212299	1.44729143083288e-206	2.25589315323922e-202
0	Foxn3	0.613	0.286	1.86169405198845	1.56776300915072e-206	2.44367220236323e-202
0	mt-Co3	1	0.987	0.473862734826001	1.06147406806715e-205	1.65451962989627e-201
0	Polm	0.348	0.082	2.89650957187533	2.33906278054647e-205	3.64589715603779e-201
0	Rpl28	1	0.863	0.770291201183707	2.53381069743501e-205	3.94945073409195e-201
0	H2-Q7	0.432	0.125	2.30290712855553	2.64492240293302e-205	4.1226405494517e-201
0	Fbxl12	0.413	0.123	2.54349623178913	4.12777731213546e-201	6.43396649642555e-197
0	Plekho1	0.531	0.204	1.8417629278055	1.36405489105406e-199	2.12615235868596e-195
0	Gfra1	0.322	0.069	2.84079025699659	3.49920208310812e-199	5.45420628694063e-195
0	Pnisr	0.714	0.401	1.39568430358731	1.35974690899615e-196	2.1194375070523e-192
0	Dpp4	0.413	0.122	2.24509079019396	2.02885968381098e-196	3.16238358915618e-192
0	Ddx54	0.54	0.222	1.93393444360677	1.09767698716771e-195	1.71094911989831e-191
0	Slc12a6	0.581	0.27	1.90160154309813	1.6564931700808e-195	2.58197590420495e-191
0	Tmem163	0.265	0.045	3.1099604719496	5.8281301080833e-195	9.08430639946945e-191
0	Rab21	0.667	0.367	1.57208677219261	3.23610290379969e-194	5.04411359615258e-190
0	Rps15a	0.997	0.823	0.744384750508762	3.94265288457094e-194	6.14541305118073e-190
0	Elof1	0.684	0.337	1.39001126782389	1.4016095909914e-192	2.1846888694783e-188
0	Rps3a1	0.999	0.897	0.696867337047613	1.91144737981527e-192	2.97937303091807e-188
0	Rpl19	0.998	0.879	0.719187629499394	1.28285410815678e-191	1.99958469838397e-187
0	Eif3e	0.767	0.415	1.11646173223587	3.77391539391178e-191	5.88240192449028e-187
0	Eif3h	0.86	0.5	0.965855254201673	8.34473071511605e-191	1.30069317656514e-186
0	Marcks	0.725	0.34	1.01926560547277	1.52732905221727e-189	2.38064779369106e-185
0	Kcnq1ot1	0.647	0.304	1.67240081279714	1.96028028955854e-189	3.0554888873349e-185
0	Ccm2	0.581	0.28	1.88321984297879	4.39439914876245e-188	6.84954995317603e-184
0	Rpl30	0.999	0.813	0.710703926037276	5.60447327126511e-188	8.73569248792093e-184
0	Mxd4	0.586	0.252	1.46050788396977	8.25152831257171e-188	1.28616571808055e-183
0	Socs1	0.325	0.078	2.92091673770164	8.6667042597174e-186	1.35087919296215e-181
0	Ogt	0.706	0.404	1.39244618537579	3.2324795166927e-185	5.03846582266891e-181
0	Cbfa2t3	0.494	0.188	2.04240275147692	8.65567055541739e-185	1.34915936947291e-180
0	Mir142hg	0.518	0.218	2.07555039422862	5.80200390337059e-183	9.04358348418374e-179
0	Supt4a	0.764	0.492	1.16124803665776	5.09014899981038e-182	7.93401524600444e-178
0	mt-Cytb	0.999	0.929	0.517326647943385	1.29849174096823e-180	2.02395907664718e-176
0	Lsp1	0.816	0.396	0.859448634527321	1.39430078389062e-180	2.1732966318503e-176
0	Top2b	0.643	0.336	1.46660549685175	6.54468076825194e-179	1.02011939134743e-174
0	Eef1a1	0.999	0.876	0.713097348339567	3.1051551782737e-178	4.84000537637522e-174
0	Cyfip2	0.684	0.341	1.25825773672705	5.29508031984095e-178	8.25344169453609e-174
0	Rai1	0.432	0.151	2.30454790289083	1.93506711450882e-177	3.0161891113849e-173
0	Mndal	0.564	0.234	1.45862068508125	7.71033914029297e-177	1.20181056179746e-172
0	Il12a	0.341	0.091	2.82336033671928	9.82505534368095e-177	1.53143137641955e-172
0	Nsa2	0.716	0.398	1.18342714902732	6.81119134601405e-175	1.06166039510321e-170
0	H3f3b	0.993	0.795	0.708184407351365	8.888471630591e-175	1.38544607306022e-170
0	Rpl9	0.996	0.829	0.669045115206276	1.60963334933782e-174	2.50893550161287e-170
0	Tra2a	0.677	0.382	1.37262526832839	1.06599064855538e-173	1.66155962390327e-169
0	Arhgap30	0.656	0.339	1.4215784761046	2.13962304454316e-172	3.33503043952942e-168
0	H2-Q6	0.282	0.06	2.99851526388355	2.33134562092331e-172	3.63386841933317e-168
0	Trim11	0.45	0.172	2.2050465950635	4.01580578505414e-172	6.25943647716389e-168
0	Mef2d	0.521	0.224	1.81558290930822	8.43867991896198e-172	1.3153370389686e-167
0	Dbnl	0.631	0.335	1.46543448131464	3.96030956746147e-171	6.17293452280219e-167
0	Nop53	0.628	0.331	1.39322804942768	5.95940044067046e-170	9.28891746687305e-166
0	mt-Nd5	0.801	0.474	0.982433757664562	1.24166319054013e-169	1.9353804150949e-165
0	Rpl11	0.997	0.824	0.657016168830578	1.3033982389406e-169	2.03160683503671e-165
0	Lyn	0.66	0.342	1.2963866288898	1.56101052430245e-169	2.43314710423022e-165
0	Ttc14	0.644	0.361	1.43628886743404	9.24057430733882e-168	1.4403283172849e-163
0	Iqgap1	0.823	0.449	0.955263549614309	2.85279287488249e-167	4.44664825407934e-163
0	Sept1	0.565	0.269	1.54544008729371	5.29111804224914e-167	8.24726569245373e-163
0	Mrpl43	0.624	0.341	1.33974946014529	2.21035489276368e-165	3.44528017135075e-161
0	Phip	0.657	0.366	1.40833245037818	1.05147579698043e-164	1.63893532475339e-160
0	Ankrd11	0.728	0.434	1.18289456085378	1.12717248806219e-164	1.75692375714254e-160
0	Pou2f2	0.482	0.178	1.76953927730837	9.80552865498959e-164	1.52838775145323e-159
0	Slamf7	0.382	0.115	1.90891635455182	1.86630806456956e-163	2.90901438024457e-159
0	Mylip	0.448	0.171	2.08868601116854	8.49836822629693e-163	1.3246406554329e-158
0	Naca	0.98	0.711	0.701292300939336	7.44893568981414e-162	1.16106560597133e-157
0	Adam19	0.314	0.082	2.72225825879402	1.52136432083877e-161	2.37135056689139e-157
0	Uqcrh	0.938	0.667	0.750755891042886	4.35802661136377e-161	6.79285607913271e-157
0	Tnfrsf13b	0.466	0.181	1.813170696239	1.06069680592055e-160	1.65330811138836e-156
0	H2-Q4	0.439	0.166	2.17590483596467	1.12607071623733e-160	1.75520642539912e-156
0	BC035044	0.472	0.184	1.59216489628337	7.26187140800233e-160	1.13190789636532e-155
0	Cib1	0.581	0.314	1.73883711263833	7.40784393175585e-159	1.15466063364278e-154
0	Rps7	0.996	0.837	0.653365870330492	9.57424052530323e-159	1.49233687067901e-154
0	Rbm5	0.637	0.371	1.44455844678745	2.32076930000395e-158	3.61738310791616e-154
0	Rcsd1	0.632	0.333	1.31010232845828	8.49004429783394e-158	1.32334320470338e-153
0	Pnrc1	0.64	0.366	1.38560318498182	4.4936225294881e-157	7.0042094367131e-153
0	Rpl12	0.998	0.742	0.663318389511988	7.02851779793833e-157	1.09553506916465e-152
0	Prrc2c	0.706	0.413	1.09798099690847	4.80089600157302e-156	7.48315659765187e-152
0	Rabgap1l	0.467	0.196	1.99034833968607	5.29009531877464e-156	8.24567157337403e-152
0	Arid1b	0.469	0.201	2.00439668969567	6.50725428699984e-154	1.01428572571466e-149
0	Myo1c	0.431	0.169	2.09184944193992	4.37719174957026e-153	6.82272878005516e-149
0	Cmtm7	0.845	0.486	0.739005416985173	5.95403637410521e-153	9.28055649631779e-149
0	Rpl7	0.998	0.839	0.601520659751167	1.2373984375911e-152	1.92873294467324e-148
0	Psmb1	0.806	0.503	0.83432389845424	1.47685863211484e-152	2.3019795498774e-148
0	Sbk1	0.356	0.11	2.16774720881654	5.546021542004e-152	8.64458377752164e-148
0	Clk1	0.637	0.375	1.34811567267693	1.37370504914028e-151	2.14119406009495e-147
0	Sfpq	0.762	0.455	0.942947765336381	1.50007203571156e-151	2.3381622820636e-147
0	Dock2	0.566	0.289	1.53967173547237	2.04170480271328e-151	3.18240527598918e-147
0	Trib2	0.277	0.067	2.75760839682437	2.59557497042588e-151	4.04572270640282e-147
0	Aff3	0.34	0.103	2.33876218427427	2.1624666594493e-149	3.37063678208362e-145
0	Gm13012	0.267	0.063	2.96004817043759	2.57268982740654e-149	4.01005163397857e-145
0	Rbm25	0.741	0.456	0.97767657918349	3.33843892155123e-149	5.20362474702191e-145
0	Cdip1	0.343	0.107	2.42043008895646	8.50165814482216e-149	1.32515345503343e-144
0	Tram1	0.643	0.37	1.27057798350813	2.63457606317193e-148	4.10651370966609e-144
0	Rpl35	0.958	0.604	0.758096342876287	4.25612529106344e-148	6.63402249118058e-144
0	Arglu1	0.675	0.4	1.07981158784666	1.50436898723715e-147	2.34485994040655e-143
0	Cux1	0.582	0.312	1.4353830255556	2.97978664272896e-147	4.64459344002163e-143
0	Rpl37a	0.999	0.846	0.566481678397365	3.34636384181766e-147	5.21597732024119e-143
0	Iglc1	0.37	0.121	3.05355989420891	5.33619724337126e-146	8.31753064324278e-142
0	Parp1	0.524	0.234	1.25438343146522	9.10391987376747e-146	1.41902799072414e-141
0	Kmt2e	0.665	0.404	1.17014449925353	1.73685597527938e-144	2.70723740866798e-140
0	Ighd	0.34	0.103	1.95194087262316	4.11790810017611e-144	6.41858335574451e-140
0	Son	0.851	0.557	0.79314118724567	7.28720965268626e-144	1.13585736856421e-139
0	Clint1	0.613	0.352	1.29362587644535	9.84657017579526e-144	1.53478489330121e-139
0	Cd1d1	0.337	0.106	2.25120075349064	5.13192603682797e-143	7.99913311360375e-139
0	Ets1	0.545	0.265	1.3464317346557	9.8690671691426e-143	1.53829149965426e-138
0	Strbp	0.49	0.212	1.52629391131732	3.87763311740566e-142	6.0440667401002e-138
0	Gas7	0.401	0.154	2.11149543246317	5.976624349775e-142	9.31576437399429e-138
0	Btf3	0.954	0.673	0.648294226989682	2.15731352428444e-141	3.36260459030216e-137
0	Snx29	0.268	0.067	2.92182383175238	3.13425889521109e-141	4.88536933996553e-137
0	Laptm5	0.766	0.425	0.851489187569915	7.49271350709683e-140	1.16788925435118e-135
0	Rpl36	0.987	0.697	0.582585102901793	8.13540248101596e-140	1.26806518471596e-135
0	Slc30a5	0.448	0.197	1.96066209757756	1.68144618877181e-139	2.62087017443862e-135
0	Gdi2	0.762	0.47	0.866534595323816	3.58184974379027e-139	5.5830291956459e-135
0	Fcmr	0.287	0.071	1.69080370016225	4.17193289391403e-139	6.50279180174381e-135
0	Atf7ip	0.56	0.31	1.63027487513979	8.56823907704603e-139	1.33553142493917e-134
0	Cct2	0.673	0.388	0.94736213865815	2.2450630243623e-138	3.49937973607352e-134
0	Scaf11	0.66	0.392	1.14506600425004	6.2351566708826e-138	9.7187387029047e-134
0	Apobec1	0.411	0.161	2.04723795454475	7.85357723957866e-138	1.22413708433313e-133
0	Abhd17a	0.593	0.335	1.25867534604749	3.68810416843272e-137	5.74864796733607e-133
0	Arhgap45	0.651	0.366	1.14119960276333	5.81485238251084e-137	9.06361040861964e-133
0	Rnase6	0.414	0.15	1.55754820786951	9.87177523112791e-137	1.53871360527591e-132
0	Arid5a	0.393	0.151	2.11660395417643	2.17486038185615e-136	3.38995487719918e-132
0	Cxxc5	0.39	0.147	1.97740425494588	1.17052159162768e-135	1.82449200487006e-131
0	Rpl35a	0.996	0.852	0.555157763044975	1.85908251736297e-135	2.89775191981366e-131
0	Sptbn1	0.561	0.293	1.30940307490288	2.42911063966962e-135	3.78625475405303e-131
0	Rpl27a	0.999	0.868	0.566425673004614	2.92047962695044e-135	4.55215159452765e-131
0	Csrp2	0.473	0.198	1.44048743805148	7.56814039453224e-135	1.17964604329574e-130
0	Grk2	0.701	0.417	1.0382325516157	2.33513159612485e-134	3.6397696188798e-130
0	Hspa2	0.294	0.085	2.56842085504771	3.15679296527673e-134	4.92049319497684e-130
0	Rsrp1	0.921	0.624	0.695293630217005	7.34806138907341e-133	1.14534232871487e-128
0	mt-Nd1	0.999	0.839	0.512911522107778	9.04685409784848e-133	1.41013314823164e-128
0	Psme4	0.442	0.202	2.05626659395761	5.91482421401664e-132	9.21943650238773e-128
0	Il16	0.524	0.269	1.57516556286292	2.95562772949879e-131	4.60693694196976e-127
0	Gm20696	0.295	0.087	2.5460233167993	4.0860029783971e-131	6.36885284242755e-127
0	Calm1	0.962	0.671	0.693918828501383	5.22510531534338e-131	8.14437165502572e-127
0	Cpsf2	0.499	0.25	1.56927343861437	6.21646534392548e-131	9.68960453157664e-127
0	Npc2	0.744	0.431	0.625508359173303	8.614875726318e-131	1.34280067946119e-126
0	Iglc2	0.321	0.096	2.39840955480441	5.37983197494316e-130	8.38554409934391e-126
0	Git2	0.592	0.339	1.32875576597875	1.08973641302547e-128	1.6985721469828e-124
0	Hsp90b1	0.824	0.5	0.685849796056511	3.08539921633618e-128	4.8092117585032e-124
0	Ppp1r14b	0.604	0.314	1.02189677230886	4.08040118646748e-128	6.36012132934686e-124
0	Samhd1	0.663	0.357	0.904955007742089	2.33090350766572e-127	3.63317929739855e-123
0	Aff1	0.447	0.212	1.9820303154596	4.34820444605454e-127	6.77754627006521e-123
0	Pten	0.637	0.373	1.13969389588481	8.04484482323073e-127	1.25394996259697e-122
0	Hdac7	0.398	0.159	1.78966117985399	1.27814916598932e-126	1.99225110502755e-122
0	Rack1	0.986	0.706	0.580238118714332	4.10613429328785e-126	6.40023152294777e-122
0	Sub1	0.86	0.583	0.677626695588515	4.12145529581304e-126	6.42411236958378e-122
0	Gm47283	0.601	0.341	1.12322221543736	1.03822235981941e-125	1.61827719225052e-121
0	Imp3	0.535	0.284	1.22058687415546	1.92665379710385e-125	3.00307527354577e-121
0	Clta	0.876	0.573	0.604413171559146	7.57097312646526e-125	1.18008758122214e-120
0	Lig4	0.289	0.087	2.35537310991872	1.42519504428217e-124	2.22145151552262e-120
0	Map3k1	0.479	0.24	1.7325396380453	2.00831605352304e-124	3.13036223262636e-120
0	B3gnt8	0.327	0.113	2.30780856982815	8.69358295025221e-124	1.35506877445581e-119
0	Cpsf6	0.541	0.297	1.42640528139197	9.64917985152471e-124	1.50401766345716e-119
0	Psmd8	0.692	0.444	0.892554106108782	1.26656402060167e-123	1.97419333891183e-119
0	Ifi27l2a	0.624	0.313	1.0294947629229	4.80570881138477e-123	7.49065832430544e-119
0	Evl	0.403	0.168	1.78901859580007	2.68109953575617e-122	4.17902984638314e-118
0	Vars	0.525	0.274	1.40033667924076	3.38205395245033e-122	5.27160749568433e-118
0	Lbh	0.44	0.202	1.73373026958272	3.41749405721683e-122	5.32684798698387e-118
0	B2m	0.965	0.678	0.619387876839397	6.84534445938633e-122	1.06698384088455e-117
0	Rps27rt	0.533	0.297	1.38234037897964	1.73356727043248e-121	2.70211130442311e-117
0	Ddx17	0.613	0.381	1.18500433139127	4.41192541466538e-121	6.87686814383893e-117
0	Snrnp70	0.679	0.433	0.908656347558509	4.60823225069992e-121	7.18285160916596e-117
0	Rere	0.424	0.192	1.7820971161049	1.47683672440408e-120	2.30194540232864e-116
